gene	p_condition	p_time	p_time_condition	padj_condition	padj_time	padj_time_condition	classification	trajectory_cluster
ANKS4B	0.293552857967531	0.000955599564781973	0.943018448165752	0.888402866490071	0.0206734158625633	0.97186179456454	Shared dynamics	2
ANO3	0.707007031772673	0.00289574979373858	0.721966745107255	0.948058448761169	0.0443821365235176	0.878415721939512	Shared dynamics	1
ANP32A-IT1	0.179018491275149	0.000585858575535392	0.0381635773180393	0.888402866490071	0.0144913642568269	0.341794851526484	Shared dynamics	2
AP1S3	0.593396511164873	6.28764531379611e-06	0.27194278492932	0.928499150211126	0.000498260959755487	0.544345780146652	Shared dynamics	3
AP2M1	0.473291974196403	0.00091608367470164	0.773552971902567	0.902249758963869	0.0200414379385647	0.89765372528622	Shared dynamics	1
AP3D1	0.00295529437251587	0.000408962849778649	0.00531607619863617	0.446665779232512	0.0110481933508384	0.15454180210057	Shared dynamics	6
AP3S2	0.309240801991804	0.000320921720769474	0.124412957546179	0.888402866490071	0.00935482443812488	0.440791462105984	Shared dynamics	5
AP4S1	0.836291536553294	0.000327286431011264	0.826879555611324	0.971927800854518	0.0095015203228182	0.918726435678449	Shared dynamics	2
APC	0.0723421161731766	0.00175581043707773	0.0589749358043611	0.888402866490071	0.0312800333985971	0.39718934750638	Shared dynamics	1
APOBEC3D	0.416626697350061	0.000724913924657011	0.101339264064378	0.888402866490071	0.0168041802079755	0.416571545421986	Shared dynamics	3
APOL6	0.773651992989917	0.000698183417165821	0.545612130777139	0.958742349143516	0.0164163571852077	0.790520087773595	Shared dynamics	3
ARAP3	0.651585235049839	0.000307611396172636	0.71935252755916	0.939239504934388	0.00910325509337443	0.877245179803693	Shared dynamics	1
ARFRP1	0.617215924387331	0.00136361104634813	0.248701082976301	0.93321119684499	0.0266689414512474	0.539500422133843	Shared dynamics	6
ARG2	0.966482522205486	0.0020711611657217	0.995900157859724	0.994367188166406	0.0353667711905679	0.997251826534687	Shared dynamics	1
ARGFX	0.0151378156771609	0.000187908706851092	0.907387280184615	0.82099925293343	0.00634229784921502	0.954891883787714	Shared dynamics	2
ARHGAP1	0.972516981576972	0.000196796195982452	0.854475332092672	0.995765937369423	0.00650796199264379	0.93043691598123	Shared dynamics	1
ARHGAP21	0.201004133227433	8.49899544425603e-05	0.127383187540708	0.888402866490071	0.00356109705051546	0.444184023688303	Shared dynamics	1
ARHGAP29	0.15517100911263	0.00134270307522943	0.524185450008097	0.888402866490071	0.0263322410610531	0.771140806406302	Shared dynamics	1
ARHGAP31	0.0746866542637815	7.64525626456569e-05	0.422087337434602	0.888402866490071	0.00328469684812545	0.66861484206343	Shared dynamics	4
ARHGDIA	0.733103774195982	0.000127710785176594	0.940018275847463	0.952695772626739	0.00476876083706526	0.970514675636989	Shared dynamics	1
ARHGEF1	0.153436857625207	2.92470827096269e-05	0.236771582089936	0.888402866490071	0.00157228789360598	0.534793940715153	Shared dynamics	1
ARHGEF10	0.442142196260421	0.000339232322875249	0.999855769688378	0.896357053086842	0.00972951042927457	0.999855769688378	Shared dynamics	1
ARHGEF12	0.215473083476625	0.00024514238306711	0.252710232558103	0.888402866490071	0.00772469282489525	0.539500422133843	Shared dynamics	6
ARHGEF15	0.274417206980885	4.74096094604803e-07	0.216466749893827	0.888402866490071	6.50241028215665e-05	0.520362361753993	Shared dynamics	4
ARHGEF26-AS1	0.137063419364984	1.41513498941315e-06	0.969380966907035	0.888402866490071	0.000146981690453804	0.983891531061344	Shared dynamics	3
ARHGEF3	0.645441195710744	0.000524475375266342	0.904483327661077	0.937138605438008	0.0133591370585698	0.954021458153138	Shared dynamics	1
ARHGEF37	0.0743215339833666	7.33865449631388e-07	0.195863268733391	0.888402866490071	9.12894486064719e-05	0.505511519640487	Shared dynamics	1
ARID5B	0.0893400415914516	0.000492274084743949	0.770362420304462	0.888402866490071	0.0127053031570344	0.896728939241636	Shared dynamics	2
ARIH2OS	0.385245873397444	0.00110542617121584	0.180264994645155	0.888402866490071	0.0227201713346149	0.49351595099192	Shared dynamics	3
ARL1	0.383316542369093	0.00339357054564926	0.240802443224578	0.888402866490071	0.0491596718989246	0.538428280085155	Shared dynamics	1
ARMCX6	0.83535915843641	0.00280829277776989	0.777670319800883	0.971927800854518	0.0434149077118242	0.898676748905869	Shared dynamics	1
ARPC1B	0.457710172846372	0.00069548839834821	0.742427723787955	0.89876636595615	0.0164064716329198	0.887366215250044	Shared dynamics	1
ARPC4	0.132862892193754	2.86180458259899e-05	0.118661260589114	0.888402866490071	0.00154624168811333	0.434515887654406	Shared dynamics	4
ARRB1	0.0800891815714866	0	0.279144806436758	0.888402866490071	0	0.548036020592116	Shared dynamics	1
ARRDC2	0.770380050515748	0	0.200115215481073	0.958742349143516	0	0.508605352080694	Shared dynamics	6
ASB4	0.665172426724998	0.00122905709583332	0.227173548896164	0.941802980566119	0.0244622377883253	0.527850601348473	Shared dynamics	2
ASNA1	0.013059452087564	0.000131016792438765	0.734073271471523	0.787512580712306	0.00486672793579829	0.884669087839904	Shared dynamics	1
ASTN2	0.507124227461918	0	0.0149377547069427	0.910034694512213	0	0.246769208628391	Shared dynamics	2
ATAD3C	0.330932025680281	0	0.730602185403551	0.888402866490071	0	0.883261631760333	Shared dynamics	3
ATF5	0.857623030857963	0.000841996013551283	0.848479848488184	0.97684248603653	0.0187659861520242	0.928074898700343	Shared dynamics	1
ATG9A	0.494408096053878	0.000125144320642812	0.996348078664123	0.907545952571104	0.00471406317689013	0.997420272825414	Shared dynamics	1
ATMIN	0.0425172220645123	6.57744254628501e-06	0.370678042043438	0.888402866490071	0.000513047793208718	0.61054868264522	Shared dynamics	6
ATP1A1	0.279143961307965	4.41414387203354e-05	0.992841170775187	0.888402866490071	0.00219129982102157	0.995353279444565	Shared dynamics	6
ATP1B2	0.59467636674794	0.00019485300261024	0.292411970493763	0.928620263393742	0.00648561439740403	0.555344200729631	Shared dynamics	2
ATP1B3	0.292725407450671	0.000145996669167092	0.451361990187601	0.888402866490071	0.00524118243875689	0.700188782603103	Shared dynamics	4
ATP5J	0.104145146607636	0.00330572574723853	0.211522207246425	0.888402866490071	0.0484737693605435	0.517950695476625	Shared dynamics	4
ATP5SL	0.09792953342816	0.000454806209900682	0.891529361401123	0.888402866490071	0.0120284717763103	0.947881247094933	Shared dynamics	1
ATP6V0E1	0.706592120008053	2.94782855186915e-06	0.244934076752139	0.948058448761169	0.000271286371576007	0.539500422133843	Shared dynamics	1
ATXN1L	0.196863391696057	0	0.872795414514089	0.888402866490071	0	0.939076009833639	Shared dynamics	6
AXL	0.998081013987073	0	0.0244999388438636	0.999942437402112	0	0.298349852876099	Shared dynamics	3
B2M	0.697991374933598	0.000414109145334629	0.00545231832861615	0.947482772368942	0.0111660916307349	0.155967190028885	Shared dynamics	2
B3GALT6	0.131804859080228	0.000701872958783489	0.000803764287702124	0.888402866490071	0.0164843840023398	0.051859489291204	Shared dynamics	6
B3GNT7	0.00258362572311924	2.71287275172005e-06	0.638062613696114	0.438892047209094	0.000253469979894333	0.835597238501778	Shared dynamics	3
B4GALT2	0.340127176127504	0.000708320819495845	0.698649756302492	0.888402866490071	0.0166175792258038	0.868826582474625	Shared dynamics	1
BACH2	0.657013934421689	2.04250113204907e-05	0.0712343453089991	0.940031944703892	0.00117161807563866	0.398598235272033	Shared dynamics	2
BAK1	0.605464831371637	9.7515257924119e-08	0.141759929631562	0.930484455566921	1.49031175610318e-05	0.457389022503271	Shared dynamics	6
BAP1	0.244120876220153	0.00023060567835298	0.107853601877026	0.888402866490071	0.0074084671081687	0.424314246195242	Shared dynamics	1
BAX	0.765357856501816	0.00289212997094845	0.804136048867093	0.95819447562163	0.0443584321565685	0.908513186026844	Shared dynamics	1
BAZ1B	0.824831213589722	2.45414617618955e-05	0.317634338952483	0.969570337317087	0.00135681942082046	0.562655177930481	Shared dynamics	6
BAZ2A	0.736378238092097	0.000109623333654385	0.0351130322021718	0.952915964605679	0.00426411570297453	0.336025692399129	Shared dynamics	6
BAZ2B	0.676384486583756	0.00267142949463811	0.849547077759712	0.942796252439481	0.041959248143755	0.928175216697783	Shared dynamics	6
BCDIN3D	0.978393076582148	0	0.545540762929583	0.997270176101741	0	0.790496068889295	Shared dynamics	3
BCDIN3D-AS1	0.262521405048751	0.0007182209356002	0.276800467394985	0.888402866490071	0.0167378564032446	0.546853444172032	Shared dynamics	2
BCL7A	0.303556409377087	0.00345089908762575	0.795492375224853	0.888402866490071	0.0498214823743863	0.904219141052063	Shared dynamics	1
BCR	0.0582286431286654	1.4723390940885e-06	0.391582837674551	0.888402866490071	0.000151585826373464	0.632655150499733	Shared dynamics	1
BCRP2	0.347905042953917	0.000442255933869429	0.577341730501158	0.888402866490071	0.0117692885087939	0.814828737849787	Shared dynamics	1
BDKRB2	0.777973566337734	5.08156778561419e-05	0.538718710737246	0.959506711169135	0.00240542531727879	0.783338856396863	Shared dynamics	5
BDP1	0.939234684184506	0.000440381954438407	0.645532201426328	0.991978657307706	0.0117486437620501	0.839776675485968	Shared dynamics	6
BEX4	0.509606035712324	0.00272945200454289	0.363682942917002	0.91128839112187	0.0426530495097827	0.603299755516527	Shared dynamics	1
BIRC5	0.128624771971775	0.000118296326424128	0.288404621771469	0.888402866490071	0.00449596666459795	0.552534499231945	Shared dynamics	1
BLOC1S5-TXNDC5	0.226665847828909	0.00309382819988591	0.437035430841204	0.888402866490071	0.0465183051052416	0.685141418396718	Shared dynamics	1
BMF	0.077069695362416	8.07235801203454e-07	0.501325780508035	0.888402866490071	9.54232994615973e-05	0.750095552430064	Shared dynamics	6
BMP7	0.155718652607275	0.00201268693507078	0.331193221486756	0.888402866490071	0.0346169209507834	0.569127794308139	Shared dynamics	3
BMPR1B	0.689598227980381	0.000301331995006204	0.321775395730063	0.945722303226089	0.00896703666919715	0.562655177930481	Shared dynamics	2
BMS1P1	0.235531706786842	0.00266206058246693	0.368224800659049	0.888402866490071	0.0418497047924044	0.608325364928865	Shared dynamics	2
BMS1P2	0.537260110054368	0.00342388962012796	0.0827043077235687	0.916583607778066	0.0495318068372264	0.398598235272033	Shared dynamics	2
BMS1P5	0.235531706786842	0.00266206058246693	0.368224800659049	0.888402866490071	0.0418497047924044	0.608325364928865	Shared dynamics	2
BMS1P6	0.537260110054368	0.00342388962012796	0.0827043077235687	0.916583607778066	0.0495318068372264	0.398598235272033	Shared dynamics	2
BMX	0.766565056920281	1.47652074714566e-05	0.155516511789286	0.958245107040842	0.000940227318628826	0.47193688244647	Shared dynamics	3
BNC2	0.782092486940455	0.000124964483197376	0.444760910329082	0.960733698572752	0.00471406317689013	0.69301470307215	Shared dynamics	6
BOD1L1	0.0286789722371437	0.00287740090095784	0.096131138478885	0.888402866490071	0.0442276362621364	0.411652840908811	Shared dynamics	1
BPESC1	0.930781282242301	0	0.325026746073758	0.991251445099954	0	0.563053376973049	Shared dynamics	3
BRD3	0.187712436743414	0.000264367440973023	0.375842897979432	0.888402866490071	0.00816220168406755	0.615523078375586	Shared dynamics	6
BRD4	0.179173394255138	5.09608128584915e-07	0.650202785751944	0.888402866490071	6.90099716405243e-05	0.841758262476468	Shared dynamics	6
BRI3	0.392088479340588	0.000340828056065001	0.68369306255808	0.888402866490071	0.00973272342471775	0.861755332341248	Shared dynamics	1
BRIP1	0.655152789791692	1.62872602404995e-06	0.463558478106509	0.939867541371727	0.000164378405710249	0.712817942302764	Shared dynamics	2
BRIX1	0.562327614560524	0.000759399066258992	0.610479597465525	0.920805978808143	0.0173777509589644	0.829668993902052	Shared dynamics	1
BRK1	0.514838814218907	1.00424945148614e-06	0.044587583030993	0.913064687203038	0.000113687414095224	0.359763525164131	Shared dynamics	4
BRPF3	0.983187591327043	9.95243702718862e-05	0.0737412622081028	0.99774010623034	0.00397280489988298	0.398598235272033	Shared dynamics	4
BTBD6	0.165038193685203	0.000473161671488975	0.397409703704548	0.888402866490071	0.0123611320185325	0.640091690790614	Shared dynamics	1
C11orf57	0.690794330017769	0.00150093135412105	0.915461983295435	0.945722303226089	0.0284194046484725	0.958607379953464	Shared dynamics	1
C14orf169	0.0840979252794288	0.00159847361413823	0.760305281485297	0.888402866490071	0.0295704500113125	0.894133051726715	Shared dynamics	1
C14orf23	0.883917818122871	0.000605921688594802	0.0826750643722978	0.981242867604295	0.0148824222924169	0.398598235272033	Shared dynamics	3
C14orf64	0.181852334425493	0.00108088912853066	0.671601109404489	0.888402866490071	0.0223879029952004	0.854226318451031	Shared dynamics	3
C15orf37	0.21610487913291	0.00267491187455982	0.648471560410537	0.888402866490071	0.041959248143755	0.841196647662413	Shared dynamics	3
C15orf52	0.239442267951653	0.00152447403789902	0.329767612909722	0.888402866490071	0.0287225776004832	0.567775239305308	Shared dynamics	1
C16orf54	0.435007491952965	0.00165762953908299	0.72124808841248	0.893268970088249	0.0300310259256729	0.8781255142282	Shared dynamics	3
C16orf80	0.729811360357729	0.00218653405518821	0.807328780502207	0.952210388822108	0.036721414948828	0.909539277585069	Shared dynamics	5
C17orf70	0.0182298173453168	0.00114075620555315	0.147836173828192	0.84668029071939	0.0232232347992533	0.46354164870453	Shared dynamics	4
C19orf35	0.740695408063398	0	0.7147021112431	0.953968586292087	0	0.875315762573405	Shared dynamics	2
C19orf43	0.0345275831056309	0.000117241127138956	0.493009185451776	0.888402866490071	0.00448714916623444	0.741777250725214	Shared dynamics	1
C1orf115	0.573569150544831	0.000503818654652655	0.0845790929006033	0.923372670325188	0.0129563749218127	0.398598235272033	Shared dynamics	1
C1orf151-NBL1	0.619589649666848	1.55928880363199e-05	0.202709250150272	0.93321119684499	0.000978373702126392	0.511439859683811	Shared dynamics	1
C1orf216	0.35118121651887	0.000267580976140158	0.875601272373821	0.888402866490071	0.00823597627325127	0.93996110700468	Shared dynamics	6
C1orf229	0.160616869987084	3.51457022340629e-06	0.887643705308015	0.888402866490071	0.000309455738683131	0.945589088122233	Shared dynamics	3
C1orf56	0.856897055484684	0.000104475515480595	0.191774122322017	0.97684248603653	0.0040940625077341	0.502737330310162	Shared dynamics	1
C20orf111	0.189408693314262	0.000944368539995466	0.800600029695399	0.888402866490071	0.0205092249332658	0.90671385958939	Shared dynamics	4
C21orf62	0.426908925740478	1.20485603790632e-05	0.853449512549351	0.892361943659363	0.000800593161088312	0.929846016871605	Shared dynamics	3
C22orf29	0.49160078373801	6.49579787881382e-06	0.0630585674274786	0.905777246229598	0.000510899384178403	0.398598235272033	Shared dynamics	4
C2CD4A	0.886780046484855	0.00010596246450284	0.348361803072982	0.981731687342588	0.00414474020201603	0.586570326477495	Shared dynamics	3
C2orf76	0.793273266200292	0.00265854476107169	0.287271686021697	0.963767510144639	0.0418497047924044	0.551945491569704	Shared dynamics	1
C2orf88	0.848927104704022	0.000249147467128674	0.862748117697846	0.975595892805202	0.00782005503939236	0.934510652230587	Shared dynamics	2
C3orf27	0.00280568832707389	0.00332729754830585	0.47013018701808	0.438892047209094	0.0486941575537291	0.71958889343977	Shared dynamics	3
C6orf106	0.213461843090221	9.68597673983718e-06	0.886822095818069	0.888402866490071	0.000691767852047632	0.945236467009961	Shared dynamics	6
C7orf49	0.177627145624737	0.000619502034864827	0.317775592475898	0.888402866490071	0.0151831220366184	0.562655177930481	Shared dynamics	1
C9orf114	0.958939551836633	0.00253441733628562	0.657660098336407	0.993515227779504	0.040409735247832	0.845986620814391	Shared dynamics	1
C9orf123	0.336894140734214	0.00164898542202124	0.327716795617956	0.888402866490071	0.029975949099037	0.565515651184916	Shared dynamics	1
CA11	0.750189296534869	0.0018347214053443	0.878157151703245	0.955394411821494	0.0322941867506077	0.941309755640957	Shared dynamics	5
CA13	0.516074377322934	0.00100147450458177	0.224582657515636	0.913064687203038	0.0212969688094546	0.526046574154995	Shared dynamics	3
CA5B	0.162096078604077	4.95079604007076e-06	0.710284652637508	0.888402866490071	0.000407412431051361	0.873113170464118	Shared dynamics	3
CABLES1	0.311242531763345	1.62250739679237e-05	0.313953445970092	0.888402866490071	0.00100043712569941	0.562655177930481	Shared dynamics	1
CACNA1A	0.156461531666808	0	0.0514416530740217	0.888402866490071	0	0.379037787931226	Shared dynamics	3
CACNB3	0.861106480004155	0.00199636004181514	0.677288314561456	0.977370979040907	0.0343637324655484	0.857821325295358	Shared dynamics	6
CALM1	0.288531860516655	2.91548025083133e-06	0.52851849157512	0.888402866490071	0.000270041625310766	0.774558511252373	Shared dynamics	1
CALM3	0.767381951461906	7.79704370576506e-05	0.110908122612244	0.958362943317634	0.00334319733724548	0.428638079831122	Shared dynamics	1
CAPN1	0.345362928571197	0.00209829090749608	0.227339505947621	0.888402866490071	0.0356309779815763	0.527850601348473	Shared dynamics	1
CAPZA2	0.512354359772089	0.00316350784432334	0.732399952756648	0.91243055335086	0.0471975152222098	0.88398653969545	Shared dynamics	1
CARD10	0.865760649230597	0.000694898654966303	0.921456146865197	0.978689567969468	0.0164064716329198	0.961496011622909	Shared dynamics	1
CARM1	0.787604411484689	8.04766875964202e-05	0.952497606981792	0.962161691714927	0.00341608495198744	0.976784835073928	Shared dynamics	1
CASP4	0.294719678502244	0.000202622471356551	0.413261689193312	0.888402866490071	0.00665946297564479	0.65819168542356	Shared dynamics	1
CBL	0.344982429376756	7.98425407439463e-05	0.773329285536	0.888402866490071	0.00340300996366031	0.897588878882948	Shared dynamics	4
CBX6	0.432781092438693	0	0.192963846462636	0.892640908393567	0	0.503206837011404	Shared dynamics	6
CC2D1B	0.575665728213002	0.00287432993403097	0.308886406399175	0.923372670325188	0.0442276362621364	0.562655177930481	Shared dynamics	1
CCBP2	0.975912139396847	0.00280298457777339	0.510598161943614	0.996474156475088	0.0433641778930148	0.759243746816705	Shared dynamics	2
CCDC141	0.246487363926387	1.77867586503844e-06	0.550799848302815	0.888402866490071	0.000178669243231748	0.795078633583726	Shared dynamics	3
CCDC144B	0.80069394125993	0	0.0725150020179288	0.965857947528707	0	0.398598235272033	Shared dynamics	2
CCDC170	0.408767603113894	0	0.468278256263105	0.888402866490071	0	0.717913128113042	Shared dynamics	3
CCDC74B-AS1	0.170519908732158	0	0.918829934071257	0.888402866490071	0	0.960018504590533	Shared dynamics	2
CCDC8	0.117788613579497	0.00331323506932008	0.735541926421082	0.888402866490071	0.0485215452040878	0.884888061822842	Shared dynamics	2
CCDC80	0.516049911908106	0.00102745142934779	0.542079097615439	0.913064687203038	0.0216584736771678	0.786913927171446	Shared dynamics	1
CCDC85B	0.138134756496057	0.00164834865338176	0.0113598006350313	0.888402866490071	0.029975949099037	0.221360923849845	Shared dynamics	4
CCDC86	0.0478850723926025	0.000339021368786163	0.894274754889625	0.888402866490071	0.00972951042927457	0.949573332785033	Shared dynamics	1
CCL5	0.108643487284533	2.10321709331884e-06	0.568433444281935	0.888402866490071	0.000204428340167516	0.808334572235562	Shared dynamics	3
CCM2	0.264538363518466	0.000337995249158396	0.261720098230742	0.888402866490071	0.00972951042927457	0.539727036094617	Shared dynamics	1
CCND1	0.563998781522056	4.77771261995774e-05	0.00642218664591376	0.921245119462074	0.00232995712822287	0.170271506166011	Shared dynamics	1
CCND3	0.78176421359504	5.79993987448457e-07	0.776764415198143	0.960733698572752	7.6132216904584e-05	0.89854612622346	Shared dynamics	1
CCNI	0.583520224417809	0.0022296850268525	0.819131578630196	0.925745192351118	0.0371295737671757	0.915027201375364	Shared dynamics	6
CCNI2	0.50167973502807	7.06927360601406e-05	0.312570673280071	0.909778118723888	0.00309313247595658	0.562655177930481	Shared dynamics	2
CCSER2	0.0275677134164938	0.000277513838654653	0.0334831333458635	0.888402866490071	0.00845824229608967	0.333886840644724	Shared dynamics	6
CD19	0.99300539496831	0.00161096867043714	0.0133525119628193	0.999392443840112	0.0296119292720559	0.237877057415888	Shared dynamics	2
CD2BP2	0.945712520848105	0.000767467164093372	0.140686153956121	0.992031430899939	0.017468858981853	0.456469964227461	Shared dynamics	4
CD3G	0.158566191672903	1.25058069797568e-05	0.82933405150415	0.888402866490071	0.000825846438700235	0.919640541796483	Shared dynamics	2
CD47	0.32715320920321	0	0.018718109606247	0.888402866490071	0	0.266389362226139	Shared dynamics	3
CD59	0.00512352631859615	0.0024718589234547	0.0439066073605078	0.573646489746547	0.0397056257704479	0.359245036743948	Shared dynamics	6
CD81	0.719900895349827	0.00248855142121479	0.758625762873884	0.949454450897177	0.0398839297440537	0.893713911830849	Shared dynamics	6
CDC25B	0.0151271467769696	9.45085305736892e-07	0.796022100778525	0.82099925293343	0.000107558751072056	0.904497550093325	Shared dynamics	6
CDC42BPB	0.0289887439485396	1.32806941504082e-05	0.31430459627037	0.888402866490071	0.000868971657621206	0.562655177930481	Shared dynamics	6
CDC42SE1	0.954950466337702	0.000116779573447523	0.760007041095777	0.993219502630156	0.00447780600982653	0.894114697414144	Shared dynamics	3
CDCA5	0.11186091360118	3.28358761381153e-06	0.372723931107023	0.888402866490071	0.000295191767164334	0.612739241641634	Shared dynamics	1
CDH19	0.879717222546724	0.00335287719817379	0.917714001137188	0.98039191727231	0.048822345227621	0.95964846055746	Shared dynamics	6
CDH23	0.267019561460049	0.000190843952966258	0.208901748307912	0.888402866490071	0.00640015237878691	0.516783652074933	Shared dynamics	3
CDH6	0.673017269564369	0.000284053559638453	0.748478066815215	0.941925512248202	0.00859633657994956	0.889987591284781	Shared dynamics	2
CDK14	0.43349002499043	0.000357906886756021	0.816181647889591	0.892951671786449	0.00997239171395244	0.913385770084507	Shared dynamics	4
CDK16	0.904973960600417	0.00337563876574032	0.247338257005571	0.98470281605839	0.0490167870903717	0.539500422133843	Shared dynamics	1
CDK2AP1	0.130941401561352	0.00345012644700027	0.75045176816984	0.888402866490071	0.0498214823743863	0.890866930270507	Shared dynamics	1
CDK6	0.678314465801535	0.000560558060128558	0.690321032923539	0.943451995677028	0.0140771129747777	0.865267066223318	Shared dynamics	1
CDKN1A	0.858639511774735	4.60962384979391e-06	0.360096496924168	0.97684248603653	0.000385263718321057	0.599348475160599	Shared dynamics	1
CDKN2A	0.990165559768189	6.34955926175351e-05	0.643758603638178	0.999180876244163	0.00284811677074378	0.838603352442487	Shared dynamics	1
CDKN2AIPNL	0.167020194231121	0.000865997132931451	0.901889745853415	0.888402866490071	0.0192009063794832	0.953158262265663	Shared dynamics	1
CDKN2B	0.25146576362285	0.00114309511565852	0.257189326495876	0.888402866490071	0.0232487291774047	0.539500422133843	Shared dynamics	5
CDKN2B-AS1	0.546360404034676	0	0.0561303181232113	0.917839767919559	0	0.389923469663711	Shared dynamics	2
CDR1	0.671034911452067	0.00275803719990841	0.248098306524994	0.941925512248202	0.0428668795120495	0.539500422133843	Shared dynamics	1
CDR2L	0.152107705507204	0.00238712899105448	0.0167008950295758	0.888402866490071	0.0386638999943994	0.254329074770679	Shared dynamics	4
CDYL2	0.706661720608057	7.59189459959009e-06	0.535887196498826	0.948058448761169	0.000565979710288605	0.780679679736426	Shared dynamics	6
CEACAM8	0.463061970994097	0.000873275661595174	0.863015370126644	0.899903051546398	0.0193022789829446	0.934530114743415	Shared dynamics	3
CEBPZ	0.845342557037901	1.76944892515962e-05	0.171031806742606	0.974138782842615	0.00106047980959987	0.485202404808379	Shared dynamics	6
CELF4	0.504480957715976	0	0.590065632700927	0.910034694512213	0	0.82356109213911	Shared dynamics	2
CELF5	0.509767620814893	1.15014080219744e-05	0.203429410831921	0.91128839112187	0.000773849452950203	0.511440681239462	Shared dynamics	3
CEP104	0.468299398346253	0.000306406702823225	0.0169331318092012	0.900724192390454	0.00908016317673924	0.255501613673955	Shared dynamics	6
CERK	0.0641658648286265	0.00213217980338587	0.0305249489343734	0.888402866490071	0.0360633352357661	0.324247963093932	Shared dynamics	4
CES3	0.71752332835758	0.00147611860121422	0.547813895103448	0.948810756271532	0.0280855367983768	0.792664184183206	Shared dynamics	2
CFL2	0.157109197421082	0.00235385457796305	0.760133898984674	0.888402866490071	0.0384157685355435	0.894114697414144	Shared dynamics	6
CHD2	0.614320888857231	0.000353812771968331	0.539210012850834	0.932911670173087	0.00996076061715055	0.783759336613889	Shared dynamics	6
CHD3	0.375630788889166	4.76482559519376e-06	0.285900320801256	0.888402866490071	0.000394110005979159	0.551355229369734	Shared dynamics	1
CHD4	0.599838795537277	2.70119222012255e-06	0.690462305271908	0.929270209927998	0.000253469979894333	0.865292068388552	Shared dynamics	6
CHD7	0.354124351512506	3.40420056377799e-05	0.359560186822022	0.888402866490071	0.00177217214750837	0.59878189268711	Shared dynamics	1
CHDH	0.379714550060193	0.000288385951526693	0.100632095974621	0.888402866490071	0.00864188490037132	0.41580943356389	Shared dynamics	2
CHIAP2	0.0154248774395311	0.000342755973358366	0.169909949573018	0.828989358629473	0.00973918566530625	0.483751600940025	Shared dynamics	3
CHRM3	0.935895394147606	0	0.1065041930278	0.991520133214696	0	0.422306099707712	Shared dynamics	2
CHRNB1	0.920900694482743	0.000218493718446955	0.869662195935681	0.989552533299313	0.00705111855187186	0.937556130243159	Shared dynamics	3
CHST1	0.00651266050894741	0.000683714756173459	0.163751349284445	0.6088762704828	0.01627255306159	0.477895160930131	Shared dynamics	4
CHST11	0.984586334015711	0.00254490533126006	0.253364707968895	0.99776339658391	0.040453784894235	0.539500422133843	Shared dynamics	1
CHST2	0.938315172425154	1.15113349719032e-06	0.800236034011852	0.991978657307706	0.00012439218336305	0.906685563636813	Shared dynamics	1
CHST5	0.220511375331762	0.000788011917208342	0.0417662176814358	0.888402866490071	0.0177912472408183	0.352238862243595	Shared dynamics	2
CHST6	0.087588260370948	1.10161171362755e-06	0.800293047236986	0.888402866490071	0.000120872226793718	0.906702146607496	Shared dynamics	3
CIC	0.113088864595916	4.26739118764008e-07	0.193024351662133	0.888402866490071	5.92890271758098e-05	0.503222740119776	Shared dynamics	4
CIDEB	0.365162018958094	0.00248585407059837	0.305926169678819	0.888402866490071	0.0398705649883978	0.562655177930481	Shared dynamics	1
CISD3	0.938702354211085	4.89669824311201e-05	0.267386326413032	0.991978657307706	0.00235844143059957	0.542643986647611	Shared dynamics	1
CIZ1	0.633788095310682	0.00082643349823508	0.734430406808613	0.934595215596752	0.0184768768320144	0.884669087839904	Shared dynamics	1
CKB	0.844513686618817	0.0026032067977001	0.669982064114595	0.974135022365026	0.0411360506968916	0.853882263598059	Shared dynamics	2
CLDN11	0.536535380410097	0	0.481017060982954	0.916583607778066	0	0.73007313873812	Shared dynamics	2
CLEC14A	0.216545713389906	0.0017493296822072	0.799463197980785	0.888402866490071	0.0312112502646755	0.906547765022029	Shared dynamics	1
CLEC4GP1	0.664950917961619	0	0.143868930759169	0.94160280981056	0	0.459030510057486	Shared dynamics	2
CLEC7A	0.443938168920001	3.1856654098994e-05	0.0151037276935657	0.897367722397215	0.00167470508870289	0.246769208628391	Shared dynamics	2
CLIP1	0.031426596606298	1.23087117470666e-05	0.502670544389874	0.888402866490071	0.000815347357709712	0.751511192671183	Shared dynamics	6
CLP1	0.460763048344776	0.00228926007598024	0.0342462447832138	0.899643416597481	0.0377526225600755	0.335170849418146	Shared dynamics	1
CMPK1	0.775679698001184	0.00333748237402931	0.231749062534047	0.959149817954015	0.0487431896755844	0.530377895173651	Shared dynamics	6
CMTM7	0.953595823107406	0.000329839962217804	0.197732326946004	0.992901660966765	0.00956267727860722	0.506734410976192	Shared dynamics	1
CNNM1	0.781846072338116	0.00305076594435738	0.638791177146656	0.960733698572752	0.0460325727401062	0.836141932352248	Shared dynamics	2
COA4	0.911395989615179	0.00159220282341827	0.776361029581264	0.986683664620221	0.0295205993153009	0.898475799919987	Shared dynamics	1
COBLL1	0.755603835424119	0.000154213211498333	0.718595083700404	0.956408964035323	0.00546282429340784	0.877015532949771	Shared dynamics	1
COL1A1	0.060876769459884	0	0.0284415236872592	0.888402866490071	0	0.314650900109926	Shared dynamics	4
