Pump01_HUVEC-Gag-EIF4E_NHLF_Day01	Pump02_HUVEC-Gag-EIF4E_NHLF_Day01	Pump03_HUVEC-Gag-EIF4E_NHLF_Day01	Pump04_HUVEC-Gag-EIF4E_ESC_Day01	Pump05_HUVEC-Gag-EIF4E_ESC_Day01	Pump06_HUVEC-Gag-EIF4E_ESC_Day01	Pump01_HUVEC-Gag-EIF4E_NHLF_Day02	Pump02_HUVEC-Gag-EIF4E_NHLF_Day02	Pump03_HUVEC-Gag-EIF4E_NHLF_Day02	Pump04_HUVEC-Gag-EIF4E_ESC_Day02	Pump05_HUVEC-Gag-EIF4E_ESC_Day02	Pump06_HUVEC-Gag-EIF4E_ESC_Day02	Pump01_HUVEC-Gag-EIF4E_NHLF_Day03	Pump02_HUVEC-Gag-EIF4E_NHLF_Day03	Pump03_HUVEC-Gag-EIF4E_NHLF_Day03	Pump04_HUVEC-Gag-EIF4E_ESC_Day03	Pump05_HUVEC-Gag-EIF4E_ESC_Day03	Pump06_HUVEC-Gag-EIF4E_ESC_Day03	Pump01_HUVEC-Gag-EIF4E_NHLF_Day04	Pump02_HUVEC-Gag-EIF4E_NHLF_Day04	Pump03_HUVEC-Gag-EIF4E_NHLF_Day04	Pump04_HUVEC-Gag-EIF4E_ESC_Day04	Pump05_HUVEC-Gag-EIF4E_ESC_Day04	Pump06_HUVEC-Gag-EIF4E_ESC_Day04	Pump01_HUVEC-Gag-EIF4E_NHLF_Day05	Pump02_HUVEC-Gag-EIF4E_NHLF_Day05	Pump03_HUVEC-Gag-EIF4E_NHLF_Day05	Pump04_HUVEC-Gag-EIF4E_ESC_Day05	Pump05_HUVEC-Gag-EIF4E_ESC_Day05	Pump06_HUVEC-Gag-EIF4E_ESC_Day05	Pump01_HUVEC-Gag-EIF4E_NHLF_Day06	Pump02_HUVEC-Gag-EIF4E_NHLF_Day06	Pump03_HUVEC-Gag-EIF4E_NHLF_Day06	Pump04_HUVEC-Gag-EIF4E_ESC_Day06	Pump05_HUVEC-Gag-EIF4E_ESC_Day06	Pump06_HUVEC-Gag-EIF4E_ESC_Day06	Pump01_HUVEC-Gag-EIF4E_NHLF_Day07	Pump02_HUVEC-Gag-EIF4E_NHLF_Day07	Pump03_HUVEC-Gag-EIF4E_NHLF_Day07	Pump04_HUVEC-Gag-EIF4E_ESC_Day07	Pump05_HUVEC-Gag-EIF4E_ESC_Day07	Pump06_HUVEC-Gag-EIF4E_ESC_Day07	Pump07_Control_NHLF_Day01	Pump07_Control_NHLF_Day02	Pump07_Control_NHLF_Day03	Pump07_Control_NHLF_Day04	Pump07_Control_NHLF_Day05	Pump07_Control_NHLF_Day06	Pump07_Control_NHLF_Day07	Pump08_Control_NHLF_Day01	Pump08_Control_NHLF_Day02	Pump08_Control_NHLF_Day03	Pump08_Control_NHLF_Day04	Pump08_Control_NHLF_Day05	Pump08_Control_NHLF_Day06	Pump08_Control_NHLF_Day07	Pump09_Control_NHLF_Day01	Pump09_Control_NHLF_Day02	Pump09_Control_NHLF_Day03	Pump09_Control_NHLF_Day04	Pump09_Control_NHLF_Day05	Pump09_Control_NHLF_Day06	Pump09_Control_NHLF_Day07
COL6A5	0	0	0	0.194605	0.129573	0	0	0	0	0	0.120599	0	0	0.185133	0	0.104014	0	0.675688	0	0	0.755822	0	0.826966	0.0245607	0.0585645	0.0211277	0.0235899	0.0394465	0.020615	2.98649	0	0.377613	0.020478	0.0187936	0.020159	0	0	0	0.0277444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL6A6	0	0.10647	0	0	1.76729	0	0	0	0	0	1.20204	0.0323418	0	0	0	0.582041	1.90214	0.567135	0	0	0	0	0	0	0.0204819	0	0	0.269006	0.108143	0.261115	0	0	0.0429711	0	0	0	0	0	0.0291089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL7A1	0	5.40094	0.0851475	0.0941548	1.12844	0	0	0.263159	2.53464	0	0.0583485	0	0.0342646	0.0597143	0	0	0	0	0.0485658	0.0383924	0	1.01151	0.0421163	30.5162	0.0377796	0.0408877	6.48284	10.4016	0.0199482	11.0537	8.4885	1.65832	0	7.05612	3.76487	11.5928	0.0221415	0	0	6.68891	6.59141	17.6378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL8A1	0	0	0	0.889719	0	34.2968000079199	0	0	0.5998	0	9.56043	0.752469	77.4715	0.188212	0	0.105853	0	0	0	0	0	9.28891	0	4.18917	0	13.8648	23.005	0.0600748	0	5.94198	27.3551	0.0886292	6.31125	0.114499	4.60492	3.03257	0	0	0	0	0	0.113153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL8A2	0	0.206739	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282834	0	0	0	0	0	0	0.266142	0.0500289	0	0	0	0	0	0	0	0.473768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL9A1	0	0	2.13024	0	0.31254	0.330546	0	0	0	0	0.581914	0	0	0	0	0.0837237	0.603485	0	0	0.382495	0	0	0	0	1.65519	0	0.142732	0	0.0994397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL9A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113759	0.204919	0	0	0	0	0	0	0	0	0	0	0.322725	0	0	0	0	0	0	0	0	0	0	0	0	14.1398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL9A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COLEC10	0	0	0	1.1072	0	0	0	0	0.748031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279021	0	0	6.44018	0	0.234517	0	0	0	0	0	0	0	0	0.116817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COLEC11	11.2747	4.61035	0	1.34987	1.66345	4.22204	0	6.52416	0.805128	3.16539	2.03545	3.07516	0.667789	16.5659	0.540086	3.4395	7.12927	7.54497	0	0	0.86569	0.160812	1.59794	0.160631	0.303111	0	0	0.122719	0.649906	7.81121	0	0.385598	0.255216	2.27722	0.639086	1.61514	0.558517	3.80599	1.88075	0.116274	0	1.63717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COLEC12	0	0.596429	0	1.71634	0	0	0	0	0	0	0	0	0.520372	0	0	0	0	0	0	0	0	0	0.128023	0	0	0	0.069342	0	0	0	0	0	0	1.82229	0.059224	0.0958993	0	1.44695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COLQ	0	6.23578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34766	0	0	0	0	0	0.079393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMMD1	0	412.256	0	0	87.7028	0	0	370.394	616.138	0	627.319	115.014	128.117	195.658	474.803	146.999	0	177.241	6.81567	82.3414	0.468221	0	130.186	0	282.831	85.6034	166.595	158.408	120.107	200.261	232.312	0	0.332577	151.705	93.3805	0.263761	109.211	11.2997	0.447869	257.245	265.731	59.516	0	1855.45	0	0	0	0	0	0	0	0	0	0	0	0	613.457	0	0	0	0	0	0
COMMD10	0	0	0	0	0	0	0	0	0	64.8261	0	10.7595	0	0	0.545747	0	0	20.7013	0.174059	0	0.202273	0	0	0	0	0	5.41459	0.13697	0	0	0	1.62201	0	0	0	0	42.5138	45.6006	0	56.4279	62.7529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMMD2	27.5874	1.82128	54.4379	3.67699	0.432462	4.28736	0	0.951484	1.94726	0.504633	0.638663	0.320457	1.11302	4.97186	0.661776	3.23493	1.95805	1.33005	24.5278	38.3685	16.4884	14.4472	7.19055	9.17454	10.7175	18.0255	1.77844	4.12565	77.144	10.4293	0.87703	0.327973	15.4299	3.6263	27.7803	11.6173	8.89792	13.38	12.8871	13.3068	0.225778	24.6556	0	0	0	0	0	0	0	0	0	0	0	0	0	4.30846	0	0	0	0	0	0	0
COMMD3	0	134.084	0	0	143.762	0	314.237	0	2.24251	0	0	0	158.915	0	0	11.8737	0	0	99.1744	0	96.0811	277.082	15.808	127.771	61.8236	168.629	19.4771	0.222476	64.9851	55.2614	89.5223	61.704	91.0961	144.273	89.3203	90.2785	125.023	0	21.3816	60.8364	30.8217	124.484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMMD3-BMI1	0.568268	0	0	0	0	0.295759	36.845	0	64.4538	45.5372	11.4321	4.09347	0	19.8942	42.8431	0	29.9802	18.9085	9.90415	0.751277	5.11613	0.535501	7.5457	37.2002	50.3204	6.52055	0.191594	31.223	2.0096	1.56812	0	30.4901	21.0499	7.57165	1.044	2.36967	43.887	51.6898	0.901662	13.323	8.10641	26.0143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMMD4	2.40846	48.0462	0	0	25.5021	0	222.95	219.486	293.591	114.421	0.699269	0	0.81865	0	0	49.3832	53.0323	396.719	161.735	157.491	123.826	290.542	10.6092	8.49697	17.2462	65.5252	234.887	386.269	39.1085	1.73233	52.7988	4.3949	68.6751	92.8355	95.3155	34.2562	89.9777	152.501	8.36039	215.639	39.8313	162.241	0	0	0	0	0	0	2935.41	0	1648.88	0	0	0	0	0	0	0	0	0	0	0	0
COMMD5	233.488	0	1.35511	293.093	26.9292	199.63	0	73.7757	169.269	8.37113	183.448	214.57768	0.272299	97.5704	168.284	104.693	18.8138	252.273	178.594	0	73.1608	228.946	0.335595	0	95.6016	52.1138	118.220839	24.2345	2.021062	117.56	39.86912	236.4651	68.0278	106.3028	301.5287	0.377172	71.9197	133.492	142.774	45.459	46.41461	126.8253	0	0	0	0	0	13.4581	0	0	0	0	0	0	0	0	0	0	0	18.6099	0	13.803	0
COMMD6	261.69554	82.9865	176.079	172.206	125.5	0.630441	168.873	339.612	0	176.397	56.0121	70.9095	78.7463	66.2681	37.0625	72.636	46.5764	58.9796	113.705	45.8542	97.6992	71.0842	112.793362	51.8771	67.8765	119.511	109.709	113.408	70.3361	117.908	84.388956	112.137	56.2248	106.1031	128.31001	71.2414	66.9441	115.646	150.9824	127.856	94.7261	83.3616	0	0	0	0	0	0	0	0	0	0	0	40.9948	12.5479	0	0	0	0	15.8532	0	0	0
COMMD7	161.8007378	67.14093	170.8783	0.4881318	1.3001101	187.5499	77.55387	30.87783	88.99013	160.03	59.62899	112.35734	203.466	60.0371	0	94.4283	57.0753	241.744	90.7076	64.54511	168.163	187.044	98.6406	100.978454	116.1756	66.64012	110.914	69.9459	65.65554	35.48742	78.8523	80.9138	136.102	72.6808	43.7269	65.2323	200.632	175.1617	4.734685	89.777815	50.4253	73.169	12.62724	0	0	0	0	0	0	0	0	0	0	0	54.56175	0	0	12.55039	0	0	0	0	0
COMMD8	0	180.291	0	0.684172	0	0	0	5.72398	0	0	234.71	0.652376	3.48301	22.1711	0.551489	61.2474	0	65.609	0	0	0	38.2228	0.306536	0	0.137593	15.5145	13.7614	0	48.2532	0	32.7193	34.6261	0	30.6062	4.38473	0	0	37.7026	0	67.8139	37.2104	0	0	0	0	0	144.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMMD9	2.99242	3.91637	6.97547	7.40973	3.80936	0.824785	2.34708	0.308455	5.59769	79.933	0.457702	0.552122	2.36074	5.90308	1.11201	3.54863	2.07935	73.5875	0.995588	2.95735	0	2.33553	85.2056	1.0134	9.11839	1.00542	0.529069	48.5956	19.01811	10.705	0.252387	48.1836	0.445547	19.2576	25.828	9.77206	0.155984	29.4658	1.51441	1.39098	28.3151	11.4219	0	0	0	0	0	0	0	9.75646	0	0	0	0	0	0	0	0	0	0	0	0	0
COMP	0	0	0	0.371659	0	0	0	0	0	0	0	0.117922	0	0	39.8069	0	5.01999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMT	0	205.2618	57.1951	183.631	502.325	78.7016	78.6153	125.76	0	228.96	16.6427	147.71870200302	161.9883922133	38.7033	91.765652077	0.289699	30.7313	11.7806	71.2277	94.4078	51.724246384	0.326661	148.48284994	0.40893140979	78.109769847	0.198048	152.67457	0.276284	40.1615	6.40415	170.158700714674	4.75386	52.7681	34.2307	33.0365	73.241142761	71.367303283	0.47973	57.4886	83.723060563	52.70717101972	52.4711000800728	0	0	0	0	0	7.281042755	0	0	0	0	0	0	0	0	0	0	0	0	0	8.38011	0
COMTD1	0	0	0	0	0	0	0	17.6467	0	0	0	0	0	0	0	0	70.1563	0	0.270913	0	0	0	0	0	0.212716	0	0	0.853503	0.223632	0	0	155.918	0	14.0362	0	0	28.3851	72.3675	116.394	6.33608	0	131.775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.4576	0	0
COPA	83.477298	16.939321	4.79048543	1.94749135	2.95903	2.0131834	2.35814436	80.047197	1.8946789	1.66515734	2.52549661	11.5645009	10.08069797	35.9593848	1.02625522	2.57707556	18.7105	0.729025109	0.536190339	1.42455441	0.702793106	2.64047478	7.18153266	13.8718523	23.1126237	16.204642	1.070857017	22.0696028	67.5639367	20.0853608	7.5483589	16.327924	6.31928000131503	40.0301572	6.07503	18.4682519	4.38856969	4.67871422	19.081714	21.8665658	0.935555433	22.9579667	0	0	3.6111652	0	0	0	0	14.352656	0	0	4.0130692	0	0	0	0	0	0	0	3.194	0	6.0459308
COPB1	83.4826	0	0.239772	218.568	0	3.868960012664	14.7782	31.2449	76.4719	54.2795	72.8016000098183	26.1439	0.289364	7.90659	64.8807	0.851368	12.2718	0.491016	24.4542	0	9.02907	30.7342	36.5412	1.18125	3.67245	14.9294	56.771951	11.4395	29.1478	1.76362	0.601291	9.34702	0	14.7909	25.2619	67.072	10.1509	7.72973	34.0997	10.7795	0	2.12408	0	0	0	0	0	4.7592	0	8.173870152944	0	7.62629	0	0	0	0	0	6.8112	0	0	0	0	0
COPB2	144.267	54.4773	48.3022	7.17807	2.67653	0	0	8.55376	10.4515	36.1393	0.711972	0.0910567	101.224	151.052	0	27.155	143.075	46.7992	0.221915	95.198	0.600461	0	118.992	41.2825	4.99683	1.311	20.0449	2.7918	0.0608249	49.4444	14.707	0.686406	0.18148	32.9789	44.5835	13.6685	47.0041	47.6855	0.163782	36.3532	49.6021	37.6294	0	0	6.68817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1204	0	0	0
COPE	0	3.2849652	68.2989	5.26085	0	1.98367	108.14092	133.493594	92.444	475.749	52.0573	11.7788	28.1961	118.801	50.088648	292.6355	317.09889	155.70362	222.26911	391.092	40.5496	279.786	95.6155	313.33955	109.453	353.332	57.41293	454.16	112.16554	221.522	118.69979	136.9399	340.567	292.146	133.22833	84.7217	48.67585	144.907	213.0576	436.63519	312.0749	356.983	0	0	0	0	0	0	21.104695	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COPG1	82.4773	37.4385	0	0.291973	34.9938	0	0	31.8023	16.3364	12.0242	3.62002	0	0.424904	117.659	2.35071	63.1492	30.2252	77.1984	0.300877	18.7898	0	0.279222	11.6299	82.3379	5.39343	2.41243	4.95431	5.55952	89.2526	10.833	22.6262	7.59095	1.16882	52.6422	53.7379	25.7437	5.1431	31.2613	32.3938	0.450818	63.089	5.95976	0	24.8514	0	0	0	0	0	0	0	0	0	0	195.542	0	0	0	0	0	0	0	0
COPG2	0	3.95739	2.45423	0	1.44523	0	0	0	0	0	0	0	0	8.6155	0	19.2126	0	0	0	0.2207	0	1.42964	0	0.136745	0	0	0	0	0	0.138917	0	0	0.114489	0.628013	0	0	0	0	2.47701	0.27919	0	0	0	11.5703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COPRS	0	250.309	1.00316	393.565	146.179	0	156.101	68.9313	150.488	1.93067	164.495	95.3476	5.64067	133.304	158.359	212.349	165.168	89.9132	141.299	168.98	144.402	35.9798	270.5	5.29723	256.622	150.31	266.11	80.6133	244.372	206.596	255.656	113.793	248.532	111.879	52.6332	206.024	130.272	274.155	81.023	98.4322	109.083	107.237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COPS2	0	0	20.5506	0	0	0.242889481	0.301578844	0	0.1457902122	0	0.53654571	0.0686025931	2.283491856	0	99.8121	3.55064	0.278208567	0	29.0146	0	0.323264963	21.09775187	0.096316	6.60673301	7.55824	5.5494237	9.39048993	1.14005	9.26085342	26.3539	4.14979	9.89050466	0	11.23983353	3.00262548	9.03031642	32.7252	38.1755	3.88806118	25.5126	10.3753	1.238476088	0	0	0	0	0	0	301.480608	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COPS3	231.875	0	6.06243	0	137.31	11.5861	44.5482	0	11.8381	0	0.639427	0	0	26.8462	0.415337	189.763	12.939	0	32.4989	38.1684	0	74.4061	30.0128	40.5391	26.2121	6.73628	0	96.9877	14.3047	16.629	6.72363	20.8229	15.9874	21.3823	1.38636	66.5836	39.4163	87.0181	116.488	99.632	7.8396	55.4683	0	0	0	0	0	0	0	0	0	0	1962.5	0	0	0	0	0	574.061	0	0	0	0
COPS4	0	93.2473	0.486482	0	0	0	0	0	218.332	16.1615	360.879	0	0	2.16643	0	17.0821	0	0.263312	38.8788	0	50.7699	9.53301	20.2314	0	0	34.9297	33.519533	8.05299	4.21418	0	137.738	33.488485	38.96048	146.43998	0	60.8635	34.9329	95.543	28.9627	21.9523	45.9694	0	0	0	0	0	0	0	0	0	0	0	14.7211	0	0	5.36057	0	0	0	0	0	0	0
COPS5	674.916	427.069	0.582266	0	0	0	0	0	62.6637	137.436	167.284	148.279	46.8107	0	0	7.60289	41.8562	156.232	251.549	92.6204	0.192283	4.47405	173.578	87.0714	103.921	105.783	6.3951	0.13022	0.136319	12.6907	100.977	40.0821	0	81.2978	0	14.3657	80.8449	73.7762	85.0347	119.648	95.8864	80.0573	0	0	0	0	0	23.1272	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8606	0
COPS6	289.196	148.683	0.612044	137.334	127.038	738.639	501.662	211.312	336.289	0.785143	116.251	326.182	376.144	239	119.423	30.5216	98.459	241.635	0.347841	214.746	119.044	237.141	542.552	132.581	117.003	184.377	60.9885	388.959	337.579	295.395	105.117	75.7682	497.85	256.858	472.045	160.214	205.267	341.373	294.413	556.752	241.346	390.033	0	0	0	0	0	0	95.2714	0	0	0	0	0	0	6.37354	0	0	0	19.1144	0	199.481	0
COPS7A	0	61.1944	102.587	320.9825	242.051	0.568896	0	0	0	0	0	126.033	144.067	86.1653	0	87.3404	20.1634	13.1316	39.7344	137.248	0.151253	141.7234	34.235	35.4748	68.5752100071476	11.8332	0	0.307442	67.5604	29.0321	0	113.46	64.0293	40.25405	62.9453	150.874	55.8115	23.3913	71.3542	35.9504	32.0342	1.35218	0	0	0	0	13.3381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.569	0
COPS7B	0	0	0	163.861	155.068	0	0	0	192.092	8.17169	0	0	0	0	57.4891	27.0195	0	0	0	0	56.8095	0	1.89213	8.40331	11.887	19.217	0	43.3432	94.1825	98.1923	6.30102	37.7793	16.7353	43.4827	1.1657	73.3945	9.69324	0	44.2022	0.0805344	2.46172	43.8895	0	0	0	0	0	8.43246	0	245.467	0	0	0	0	0	0	0	0	0	0	9.62929	0	0
COPS8	0.875001	146.07	83.0448	48.7488	179.9892	190.735	37.9337	70.6402	77.0271	84.6031	78.5894	105.886	0.295553	26.8215	171.2479	76.7728	97.213	39.1321	132.0311	1.32288	107.458	102.65	201.15	13.7254	42.1902	74.855664	22.7458	38.497	22.4599	117.179	149.271	2.79391	15.1598	37.7078	62.4636	58.91361	14.1108	95.0696	32.6792	73.3093	60.7635	109.893	0	461.458	9.45907	0	0	0	0	0	0	0	0	29.7123	0	0	0	0	0	0	0	0	0
COPZ1	0	357.41	0.917048	134.522	181.068	0	40.26920090498	141.236	273.133	15.8804000591283	75.0793	3.3799500115562	159.371	118.79859164945	6.94224	110.011000220253	0	69.962600138755	327.833730002282	18.352900047146	9.9946800187404	74.9951	0.4539880046426	70.3616	97.505	34.7182	133.709360003286	66.653781	94.87547	102.5298	77.51110130991	81.8921	0.74851000252045	113.174700006221	10.1385	0.340111	77.04040117223	93.5705	41.504400380027	159.763210001559	99.9224	105.98031	13.113011617	0	11.79860139102	0	106.8320278055	189.833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COPZ2	0	0	0	0	0	0	0	0	0	0	0	41.3926	0	0	0	0	0	113.991	0.29746	24.4482	75.5637	35.433	0	0	136.99	0	0	47.0921	0	43.7244	69.7421	46.3266	14.7414	12.0635	29.6922	5.84953	4.60635	18.4125	0	27.6418	87.5558	72.1653	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8848	0	0	0	0	0	0	0
COQ10A	0	170.452	0	0	0	0	0	0	0	0.397335	156.65209	40.9154	0	0	0	0	84.6636	111.34	0	0	0	0.16418	0	0	0	0	46.2957	0	0	0	0	37.1149	0	0	0	19.0778	0	12.8669	0	0.11742	0	0	0	0	0	0	0	0	0	0	659.217	0	0	0	0	0	0	0	0	0	0	0	0
COQ10B	26.2137	2.12195	5.23365	142.511	5.41084	8.82095	11.1791	0.476638	12.3831	1.87467	11.1648	2.09638	21.9813	8.17001	2.0639	20.6234	9.80474	12.7799	4.39959	9.53059	52.2642	3.75308	8.61819	7.36673	1.19884	26.3658	2.01543	33.4778	14.7385	4.76026	7.42556	11.5915	10.9697	16.0917	7.44109	20.8503	28.1173	33.1916	6.78119	17.9488	5.7278	2.33881	0	0	0	0	0	8.44652	0	7.48427	0	0	0	0	0	0	0	290.224	0	0	0	0	0
COQ2	0	0	0	298.299	3.842	0	0	1.60971	70.5698	0	0	0	0	64.8691	0	0	0	0	0	2.11172	0.172374	0	45.2258	0	21.1093	71.2775	0	1.05087	63.4265	3.39776	0	0	0	0	0.715974	0.0968078	0.13527	32.1456	0	6.82791	4.84178	40.6169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COQ3	0	0	0	0	0	2.61748	0	0	0	0	0	0	0.564027	0	0	7.2269	5.49657	0	0	0	0	0	0	0	0	0	0	0	0	0	0.439855	2.09156	0	0	2.0839	0	0.363236	0	0	0	0	0.44393	0	0	0	0	0	0	0	285.148	0	0	0	0	0	0	0	0	0	0	0	0	0
COQ4	0	319.773	0	0.605437	54.8284	136.116	181.431	63.053	21.2792	0	162.982	150.224	0.220179	178.071	2.43954	102.26	1.55909	32.5323	0.155707	128.747	259.376	0.145084	0.2712	92.4425	0.12172	21.9015	92.8791	128.636	0	44.957	0	321.507	153.478	32.8118	53.461	117.135	0	36.4188	121.792	65.5182	82.672	54.979	0	0	0	0	0	0	12.1869	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COQ5	0	0	0	0	0	1.4255	205.011	7.66294	0	58.8595	19.6631	0	0	28.597	4.59863	0.907694	0	0	105.802	0	0	0.303914	15.0526	0	0	0	0	33.0949	0	0	123.433	0.189808	0	23.9638	34.7393	152.673	0	0	70.9161	76.1076	0	30.842	0	0	0	0	16.6952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COQ6	0	16.0548	0	1.18795	0	0	0	1.1045624	0	0	1.105071	0.566083	2.591916	138.84	0	0.21253	0	0	0.3055067	139.116	0.7097393	0	3.724361	0	0	0	0	0	0.2515911	0	0	0	39.8497	0.11455106	0	28.6766	0	63.0546	0	0.203308	31.35826	3.852295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COQ7	0.749055	11.5931	0.636472	26.7033	4.88756	0.390306	0.968771	4.91945	0	0	0.216673	33.8693	0.380141	3.75206	0.842946	28.6011	2.01746	0.324913	0	1.41769	0.105181	0.26519	27.40217	1.2432	16.6794	7.34027	0.524124	44.2286	0.825874	2.31258	2.3487	8.86062	9.15658	0.670866	18.259906	14.085	2.77765	10.3866	0	1.25211	0.668018	0.928256	0	0	0	0	0	0	0	0	0	0	0	0	7.76235	0	0	0	52.860900740536	0	0	0	0
COQ9	0	0.582102	204.19	0	0	0	230.503	0	0	0	0	82.8725	29.0575	46.1328	144.961	1.19912	90.2659	0	39.0937	62.4883	204.473	32.3894	0	0.140796	14.375	0	0	0	0	77.2447	0	0	19.9248	0	53.7347	0.0937371	50.4358	2.12217	61.8518	8.81581	0	8.527	0	0	0	0	0	0	0	0	0	0	0	40.833	0	0	0	0	0	0	0	0	0
CORIN	2.68839	2.03723	26.9964	5.33812	3.08682	5.5891	0.496092	2.31798	1.19793	6.19364	2.42409	2.9842	2.52592	2.25435	5.30043	3.48474	3.77793	2.72308	1.60661	4.49104	1.06336	2.33864	3.90551	1.84086	0.642821	1.58568	0.992384	1.51544	1.54951	0.957048	1.14596	0.796488	1.98358	0.549569	0.887119	2.32563	0.79416	1.01166	1.72744	0.518454	0.839928	0.576716	0	0	0	0	0	0	0	0	0	0	4.59967	0	0	0	0	0	0	0	0	9.81134	0
CORO1A	0	0	0	122.254	0	116.17	0	0.959643	7.33487	26.8702	0	0	0	0	0	7.00917	76.0217	17.6662	0	0	0	0	0	0	0	0	74.7633	0	26.7694	0	0	0	0	15.3963	0	37.9724	38.8354	0.108831	0	0	0	0	26.6881	0	0	0	0	0	247.89	0	0	0	721.357	749.782	0	0	1013.57	0	0	0	450.28	0	0
CORO1B	27.2856517007	0	1.7643800274563	20.480300111381	70.134500942645	0.54789522215	0	0.907255019105	1.9755700629081	104.957	119.4470429289	35.298400567589	29.264900355878	0	166.1660048185	33.992900334294	9.413440109225	0	64.12520088324	114.87300141424	6.5556300605146	13.776600100971	230.804	79.40230103555	255.649	78.675400689768	44.438300387499	17.669300127489	35.8412	65.783900499112	112.355	66.518900410744	94.7301	19.003800143482	8.2723500605745	24.537600191358	35.34530223815	9.669370107542	0.2782320110647	31.030100955365	13.63630032349	17.488800481786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.8040531336	0
CORO1C	33.8349	104.109	163.097	144.55291	92.1283	174.463	34.0652	161.265	113.269	117.968	102.633	79.9091	60.3285	68.7689	91.701	114.89463	217.172	155.357	126.288	78.251434	170.8602	255.73313	176.043	297.653	210.068	204.79	92.6864	441.529	535.93067	483.503	143.007	38.3033	264.540113	456.546	316.939	143.113	111.562	100.69169	95.7556	387.7978	475.920147	373.25844	0	4.90452	5.37269	0	42.5673	4.13954	4.65549	0	0	0	17.9164	0	5.1457	4.36212	0	29.6201	1671.031	0	602.95500291736	46.7136	0
CORO2A	19.714	7.10074	3.758	14.0413	9.52646	13.5271	1.7984	6.83661	2.07639	4.92019	7.891	13.6972	1.77284	9.66274	1.19905	5.32701	9.54984	14.5985	1.96581	4.46472	4.21291	11.1494	2.65427	10.4168	1.50643	12.819	2.33989	5.65995	3.2786	2.37512	17.1426	2.17664	3.83498	1.42059	2.62001	3.13626	1.49602	2.3559	4.52581	1.45104	1.04598	3.75338	0	0	3.71027	0	12.5984	2.85757	3.87922	5.34693	0	0	0	34.9777	7.10149	0	0	0	0	0	3.28164	2.93163	3.95795
