gene	residual_var_repeated	residual_var_independent	p_time_rep	p_time_condition_rep	p_time_ind	p_time_condition_ind	padj_time_rep	padj_time_condition_rep	padj_time_ind	padj_time_condition_ind	significant
AAK1	0.261386049505267	0.294760244212774	0.0838218363548224	0.00056138505123482	0.123891627062222	0.000992122101756698	0.36238674694843	0.0427451763566555	0.451120703305532	0.0632782432510587	FALSE
AAMDC	1.0738341921738	1.07383144752911	0.404246513271699	0.0985293419962108	0.40424759961048	0.0985357903133177	0.681065529353985	0.413370175762009	0.687732478421629	0.438941152778263	FALSE
AAMP	1.23427811716052	1.23426927894661	0.000226264000374843	0.0655229817975571	0.000226720626642474	0.0655259715885217	0.00727991661957915	0.398598235272033	0.00773670578571351	0.429066308999995	TRUE
AANAT	0.0260424612307989	0.0263034123053562	0.0600028328135428	0.407165083418303	0.0609044439877603	0.437587199096062	0.301226089223353	0.651391066608196	0.312122511032843	0.698650526965104	FALSE
AAR2	0.936571996094596	0.93657208414003	0.0815119202280303	0.823470911567822	0.0815141945710456	0.822738720319661	0.3566521564824	0.917225447649806	0.365251875820333	0.920374233843049	FALSE
AARD	0.0529372246036427	0.0529510260854546	0.162820030618805	0.660280195292189	0.162873325057757	0.736847777036134	0.510822033033062	0.847707406964697	0.518654213861552	0.890912920290751	FALSE
AARS	1.22728737366335	1.22728491852395	0.187382537931138	0.373068122885999	0.187395197155682	0.373079308797213	0.548739858076171	0.61325795615157	0.55788335026339	0.626513216468501	FALSE
AARS2	0.454081571480124	0.45408150161379	0.13315368981228	0.461736352321831	0.133153665645034	0.461718299638382	0.460697986290999	0.710946387037846	0.468102137753274	0.724598734550293	FALSE
AARSD1	1.3083740811444	1.308376066968	0.0811703414800607	0.648081062789531	0.0811700123657164	0.669356845990668	0.355885374243316	0.8410160034526	0.364661769607463	0.861329721298757	FALSE
AASDH	0.0595845543716588	0.0630688927275648	0.0591380197056091	0.193149438088437	0.0742307372068467	0.205385197704965	0.298168917656432	0.503467882718546	0.346972403348578	0.531433267637614	FALSE
AASDHPPT	0.952866430929341	0.952866185790696	0.0803227265830057	0.908733528759361	0.080321512964201	0.864527443779654	0.352958533336671	0.955489831506968	0.361826596040576	0.93867716625976	FALSE
AASS	0.143794510893534	0.143794340705952	0.887954724447249	0.471193020824848	0.887954882798147	0.463160084003492	0.946040872165648	0.720738197726166	0.947328978925413	0.726168953288294	FALSE
AATF	1.00889398184727	1.00890039056854	0.21271405070049	0.0584419155797602	0.212715950833237	0.0584430985369896	0.583565819821476	0.395328240829766	0.59053723680134	0.42359367760753	FALSE
AATK	0.0759301087421437	0.08134707422536	0.897742547131736	0.459873759133413	0.933671208369259	0.485005459327618	0.951336465956703	0.708945813849593	0.974051839400686	0.748120309117851	FALSE
ABAT	0.123721898821973	0.130010356971933	0.51583579124486	0.905968990001312	0.526012486846525	0.91560393389164	0.75025779762808	0.954553233371156	0.761369447203914	0.96101357711776	FALSE
ABCA1	0.509270284614527	0.509270665236609	0.821416649479405	0.665639554326745	0.821421165277345	0.66555658889489	0.907298858938545	0.85128654539002	0.908655862756916	0.860494464108104	FALSE
ABCA10	0.0891420102836047	0.147705718663083	0.490786421831626	0.42730479399289	0.794203149397238	0.700962671141109	0.735498752797045	0.674333483719713	0.894070846331562	0.876807793729037	FALSE
ABCA11P	0.176474949284558	0.176474912649741	0.539311605256342	0.913186675116851	0.539311451985662	0.91631348161247	0.763848945018718	0.957677781629259	0.767710453801536	0.961120015390765	FALSE
ABCA12	0.0869069456736746	0.0926512535874366	0.177964851404225	0.632256624711932	0.181830215312243	0.638611768927554	0.53481460424389	0.831505485422368	0.54887687455146	0.843549423983425	FALSE
ABCA13	0.0708744394739596	0.0708744480213467	0.00160671085887654	0.284219891516056	0.00160671192462969	0.284219888246284	0.0295844970193824	0.550657066924865	0.0309427319382619	0.564950003392912	TRUE
ABCA17P	0.0292084335285388	0.0299899681751387	0.279707085642346	0.27940430736398	0.285963675214613	0.28905039499636	0.624968319802428	0.548245002876207	0.631193298576186	0.567179223343921	FALSE
ABCA2	0.508736329164548	0.508733033325864	0.90496789512851	0.00287232138630011	0.906296870303081	0.00287194463019858	0.955286056745257	0.112763648406013	0.957444716190427	0.122179073060894	FALSE
ABCA3	1.73607573119871	1.92765334368037	0.245614036621229	0.253042403910433	0.269691074434804	0.296548254995126	0.622133056416222	0.539500422133843	0.631193298576186	0.571524052284254	FALSE
ABCA4	0.0573007010708363	0.0573007055460226	0.881772854402429	0.0424517520692247	0.881774276887263	0.0424518401850427	0.942518805950895	0.353974409165241	0.94407738332065	0.388622879013984	FALSE
ABCA5	0.141060807031981	0.158449714148186	0.537127250780954	0.0207915400708323	0.443016000648584	0.028210190302602	0.763167910326199	0.278382848157401	0.711397303929813	0.341914468952815	FALSE
ABCA6	0.0688038568267797	0.0985381034931981	0.106068241359413	0.212359212559434	0.105154526259459	0.295035167129938	0.409276121212984	0.518195945709712	0.416635307307836	0.570395991317624	FALSE
ABCA7	0.259498338373915	0.281967051732605	0.0702617230947241	0.528644510180333	0.0815050527730541	0.552081920217638	0.328557914481337	0.774558511252373	0.365251875820333	0.78263729974005	FALSE
ABCA8	0.0624981347578567	0.0624981592611738	0.270157429491658	0.316636384947787	0.270161331634681	0.316666229546449	0.624968319802428	0.562655177930481	0.631193298576186	0.574739841235912	FALSE
ABCA9	0.0670830270748728	0.0801746905720965	0.254089264102014	0.136358959128455	0.253668272955775	0.171260149333632	0.624968319802428	0.452682124051577	0.631193298576186	0.504513583249675	FALSE
ABCB1	0.166244080343664	0.175835482840159	0.0374307873630983	0.503999581377317	0.0429283959055234	0.545962703638685	0.22741693899932	0.752412075088905	0.254431013516504	0.777479447233915	FALSE
ABCB10	0.867543688571955	0.9082207135178	0.0773436788358052	0.406401161884404	0.0901319651666431	0.434367645057799	0.346882563279316	0.65046309823021	0.385307397943156	0.695170179793303	FALSE
ABCB11	0.0359115706696604	0.0393069511041445	0.139024384455842	0.165136928258308	0.156339881799909	0.193469439374484	0.470584674864293	0.479670423289155	0.507583063753032	0.522199082232429	FALSE
ABCB4	0.0532594219508509	0.0532594585769595	0.71574373142875	0.0508545320868633	0.71574373197629	0.0508546259582524	0.846950670167322	0.377903932459573	0.849183349419959	0.408593907999538	FALSE
ABCB5	0.0686012683115744	0.0690682489727346	0.0511799485427017	0.0145223534387862	0.0513523910970695	0.0146638526119878	0.273351517478694	0.245254746021646	0.281718674114326	0.269080437809683	FALSE
ABCB6	0.946911926923206	0.946915608040188	0.441763793574766	0.16180646843345	0.441798024078811	0.161811819752891	0.704110408769793	0.475943249739083	0.710730114525582	0.496650243194724	FALSE
ABCB7	0.397153726589877	0.397155251890047	0.0563174078442605	0.809920856791137	0.0563167770173192	0.671623477680073	0.29000415360669	0.910406897558128	0.298403606008559	0.862572995761542	FALSE
ABCB8	0.522280962662682	0.529860761031306	0.000993978283911956	0.545301664680217	0.00106941484736284	0.531218399892083	0.0212078425712669	0.790358651774687	0.0231825735300661	0.765280695131364	TRUE
ABCB9	0.0509293914403523	0.0509293807215415	0.644724807137969	0.36228100929493	0.644730018237504	0.351580533990065	0.805940645650754	0.602000968847027	0.809592315875911	0.602501862241781	FALSE
ABCC1	0.973584568838184	1.00384798496187	0.0957843760535208	0.847006589102316	0.100538493132792	0.854496233690906	0.387703842232526	0.927649108335031	0.40748656924971	0.933553937920253	FALSE
ABCC10	0.608139212157643	0.622718507411831	0.269556622449771	0.0593209098775433	0.269556591542958	0.0622373051783163	0.624968319802428	0.397665655289445	0.631193298576186	0.429066308999995	FALSE
ABCC11	0.100656795234385	0.110043660179448	0.3095352896888	0.208245603082954	0.256023306449159	0.22795234092605	0.624968319802428	0.51586535320948	0.631193298576186	0.545686688033549	FALSE
ABCC12	0.0339934259196286	0.0339934024100997	0.688957450781793	0.374919034510286	0.688968423291481	0.374932240420731	0.831038574623411	0.615011875171278	0.833774485269993	0.627816257627664	FALSE
ABCC13	0.0945258820417713	0.0947558560675517	0.288515864099597	0.146592236135954	0.288516028680452	0.147373532296966	0.624968319802428	0.461817549615991	0.631193298576186	0.48384288737546	FALSE
ABCC2	0.26170295732683	0.261702257699616	0.581058976517102	0.568828651155643	0.581130892152548	0.568604517550089	0.790461714376587	0.8087353192987	0.793837487613862	0.796478699720102	FALSE
ABCC3	0.873209273175243	0.883376334650694	0.11819980715786	0.362878111824197	0.120057930069433	0.368128979738328	0.43374578721175	0.602525227424377	0.445560646352368	0.620689478474119	FALSE
ABCC4	0.549870766440691	0.595205050929656	0.901702394603599	0.0647557336697269	0.948871366697357	0.0749081803489703	0.953862574653348	0.398598235272033	0.982721901440373	0.429066308999995	FALSE
ABCC5	0.309568534022675	0.331465672417975	0.643356948160388	0.107008255615758	0.684703081543724	0.118424937177147	0.805326663929532	0.423206772117331	0.831483462892872	0.456956960828228	FALSE
ABCC5-AS1	0.0109517796290671	0.0109525727649025	0.323879910122099	0.323894977855276	0.323865636834873	0.323939899033489	0.624968319802428	0.562655177930481	0.631193298576186	0.574739841235912	FALSE
ABCC6	0.207192328822429	0.207192362418113	0.494445786145619	0.691514200683277	0.494448847998205	0.70042527682373	0.737684418641834	0.866071122788712	0.742272700981707	0.876503488709653	FALSE
ABCC6P1	0.0799439733433081	0.0799439966329641	0.338203390373726	0.0335821873746236	0.338208220195224	0.0335824074598114	0.634698687872663	0.333886840644724	0.641402506585446	0.364657139707736	FALSE
ABCC8	0.0133115361445959	0.0143114823317433	0.262613867134435	0.375610925736365	0.279303025762134	0.520198156103	0.624968319802428	0.615451934986618	0.631193298576186	0.763757261557695	FALSE
ABCC9	0.0983166058545799	0.0983168595624098	6.2554377118218e-06	0.306363007035605	6.25566573170255e-06	0.320864813613974	0.000497551469450332	0.562655177930481	0.000512820781591984	0.574739841235912	TRUE
ABCD1	0.623592300636694	0.711773989449267	0.118361509358168	0.0555071311485227	0.117647789442444	0.0907012724201316	0.434012485728768	0.389519475277002	0.441612649633427	0.429066308999995	FALSE
ABCD2	0.018087073056719	0.0180870885132714	0.597707169137358	0.200610554301871	0.597706789266631	0.200613832717634	0.794367385238181	0.508839405259038	0.797323605515274	0.527565697961442	FALSE
ABCD3	0.427166547168762	0.427165602269971	0.21048969484681	0.228141674747004	0.21049140210611	0.228153013666442	0.580554064548284	0.528089395496427	0.587828940095806	0.545686688033549	FALSE
ABCD4	0.798817659259772	0.798817458262487	0.160068548845648	0.409755699410651	0.160074078232771	0.48197882812081	0.506256714131778	0.654312481871056	0.513544336688114	0.745332394223248	FALSE
ABCE1	1.25308751173156	1.25308653413367	0.866281244189717	0.0703190341413258	0.86628890482603	0.0703204287588927	0.93368372364895	0.398598235272033	0.935164683253897	0.429066308999995	FALSE
ABCF1	0.849249740480042	0.849242905806523	0.0231694873287978	0.169720670163737	0.023169402942755	0.169732089586422	0.170589934923247	0.483739509723833	0.176921376249949	0.503003839272774	FALSE
ABCF2	0.95571199210752	1.04544696267094	0.609403789547387	0.164043286285312	0.609242963136679	0.182435009389829	0.794367385238181	0.478118805797648	0.797323605515274	0.513407408152675	FALSE
ABCF3	0.88556846443999	1.02766751496469	0.424597956668206	0.665947845759334	0.380022204618805	0.68601362262208	0.6931110536244	0.851424045499612	0.671999495075107	0.87011366824483	FALSE
ABCG1	0.337633332416951	0.369126122994588	0.113750906154127	0.659552325697323	0.129401498182237	0.71631222525228	0.424527191361189	0.847401763082923	0.461635250488399	0.882883219092352	FALSE
ABCG2	0.18170684586346	0.181706858309086	0.0738075017161463	0.520470458356749	0.0738076820057561	0.520258479283305	0.337594130588696	0.768104974962132	0.346103802772417	0.763757261557695	FALSE
ABCG4	0.306399935017048	0.306401584316407	0.798266524663419	0.735886806737253	0.79828128372199	0.53040356305244	0.89431195940457	0.884888061822842	0.89610877602355	0.764673178025067	FALSE
ABCG5	0.0459881577831415	0.0466856151848568	0.323636014613977	0.318055468519881	0.323474885646332	0.321517419726978	0.624968319802428	0.562655177930481	0.631193298576186	0.574739841235912	FALSE
ABHD1	0.0865163672596448	0.0881500124104555	0.42897773570079	0.054346100012845	0.426429912852231	0.0565082003055225	0.695829751815334	0.386488338769828	0.700641985408785	0.418403664315407	FALSE
ABHD10	0.513159020953562	0.51315908407161	0.485134348710492	0.704997160424407	0.485140274165656	0.71197495577908	0.731806331731567	0.87151139614286	0.73650386403814	0.881308426603946	FALSE
ABHD11	0.32399084363879	0.323991551503387	0.515960235089359	0.0606090427083545	0.515997485913714	0.060611536398826	0.75025779762808	0.398598235272033	0.754307118211462	0.42805389162393	FALSE
ABHD12	1.4624879488685	1.46249006701649	0.974641128735103	0.232500150096994	0.974773213177448	0.232513734039813	0.997445929812767	0.531074325982202	0.997811102724365	0.548838539230642	FALSE
ABHD12B	0.137730018540532	0.137730034543208	0.18888819508994	0.329118100931457	0.188888194659611	0.333233958394906	0.550756585192743	0.567019155127583	0.559602854186796	0.583746010628575	FALSE
ABHD13	0.463224732617729	0.534969485594397	0.0374007534985871	0.191725868146429	0.0457334101268433	0.224985589341487	0.227401682823464	0.50271650427218	0.264319838755792	0.543616391793579	FALSE
ABHD14A	0.768315025761086	0.901340805111269	0.308942462665411	0.748031157468429	0.378957282729424	0.768014928483477	0.624968319802428	0.889905885537	0.671393969790516	0.900654831999588	FALSE
ABHD14A-ACY1	0.0349208781687913	0.0364698409424414	0.324389934732676	0.103257624860288	0.324209573986841	0.114278645927797	0.624968319802428	0.417953110387954	0.631193298576186	0.453124947009943	FALSE
ABHD14B	0.504847138254979	0.504851394679769	0.00598601491761852	0.13282606875172	0.00598653577842156	0.132830504289176	0.0717115202560839	0.449106600349527	0.0753015399853661	0.472649504369069	FALSE
ABHD15	0.439501845949487	0.439501689736817	0.363312545800971	0.102840465751649	0.363322997341435	0.102836301978163	0.653504432951456	0.417528388087721	0.659981199658351	0.44217956533858	FALSE
ABHD16A	0.862761950086601	1.02319537709189	0.383481174695731	0.271471532721986	0.38622390498444	0.30033366317666	0.667015951043807	0.544106300742432	0.67574181626029	0.574640427463935	FALSE
ABHD16B	0.490105979934857	0.490103703633306	0.106873592350866	0.398348633736553	0.106914748430663	0.365977652367814	0.411040017128324	0.641024922339598	0.419712261999329	0.618386458949363	FALSE
ABHD2	0.496663201052149	0.496662566951601	0.12906920612432	0.520829461214132	0.129084784480228	0.427211469272141	0.452608633601936	0.768369796051683	0.461033882035043	0.687725256619835	FALSE
ABHD3	0.0486917601199477	0.0496336280630414	0.252369892377226	0.104530392167865	0.252165101882216	0.109281041942758	0.624968319802428	0.420163868274212	0.631193298576186	0.449707347663921	FALSE
ABHD4	1.18182018891924	1.18182086356134	0.677952310590134	0.0944300898675534	0.678047821720673	0.0944034710408943	0.824481865999843	0.409041531768834	0.828007031193169	0.433370998087841	FALSE
ABHD5	0.815300668091483	0.815300497323349	0.727620723773792	0.0108492891854779	0.727626212038528	0.0108495372158717	0.85401479336476	0.218079975173407	0.855763487880256	0.238226485597848	FALSE
ABHD6	0.383898055992845	0.383898185937876	0.78753113786135	0.0702644408348128	0.787531160752858	0.0702644685802458	0.888432710856438	0.398598235272033	0.889887336438772	0.429066308999995	FALSE
ABHD8	0.918161063088802	0.918160991669268	0.947817306582846	0.988541841135618	0.947773545321075	0.985056551918628	0.981719129122283	0.992784757960563	0.982168499231878	0.991470197928655	FALSE
ABI1	0.662594863896809	0.865702154858261	0.254941541696809	0.0288808085904459	0.317601113011015	0.0661093881643133	0.624968319802428	0.315650945380116	0.631193298576186	0.429066308999995	FALSE
ABI2	0.628547680678824	0.628547827863333	0.516912194757327	0.0448963873294057	0.516924309386893	0.0448940727574081	0.750865074986456	0.360657752900508	0.754892102870437	0.392990488768695	FALSE
ABI3	0.727828435863319	0.727827200688415	4.73948216817011e-06	0.477453837379479	4.73964709873931e-06	0.476852100628753	0.000394110005979159	0.726623679107428	0.000413916282957658	0.739875565067077	TRUE
ABI3BP	0.427467569378355	0.445196842693791	0.648437087366259	0.148040538343817	0.654956746553343	0.160373799540997	0.807747470855563	0.463827113545805	0.814972640259106	0.495288368212929	FALSE
ABL1	0.450351057935963	0.570383522937707	0.00537171098718631	0.0244685363727062	0.00653936218389073	0.0430003222116387	0.0673304793683879	0.298349852876099	0.0792394912205029	0.388996996751565	FALSE
ABL2	0.48047743923617	0.509136196627684	0.000274252800470109	0.0501660166451013	0.000278817487612937	0.0565146097341338	0.00837077449195216	0.375836087132558	0.00898430567013011	0.418403664315407	TRUE
ABLIM1	1.27456316297059	1.27457628088138	0.857545832596619	0.0804616077164859	0.85754577516329	0.0804668270257449	0.928567217879081	0.398598235272033	0.929768389854756	0.429066308999995	FALSE
ABLIM2	0.324349625333072	0.338508871960283	0.495421783247877	0.0365608700475042	0.490066285775549	0.0410900516091716	0.738627585141912	0.339220477022106	0.739754309092781	0.385139971093712	FALSE
ABLIM3	0.540166895809757	0.544820109026226	0.0108929651836147	0.000172181436148944	0.0112295837771773	0.000181545365092628	0.105939037758464	0.0199590400197872	0.112537786649408	0.0222451462438635	FALSE
ABO	0.0100915154770775	0.0100916042612682	0.0659131298437649	0.92952621577696	0.0659131277397756	0.864611518172832	0.317058751379765	0.965631331946195	0.32474081199702	0.93867716625976	FALSE
ABP1	0.00516718844829949	0.00545800713306135	0.325408591518479	0.0099929557903351	0.349697725433936	0.0118797538479041	0.624968319802428	0.21148296942632	0.650034627606223	0.247979720321713	FALSE
ABR	0.646109162549377	0.646114639405735	0.0767940195303969	0.0143806590028002	0.076795681248209	0.0143811686142366	0.345476207290238	0.244450350946061	0.353739590094011	0.266978667118437	FALSE
ABRA	0.0239153781044126	0.0239154940411474	0.157630817018931	0.664100043220153	0.157631971233072	0.659591136552056	0.502783088988826	0.85015961506628	0.510255122008758	0.857253781772705	FALSE
ABRACL	0.937477902536795	0.967674261841339	0.719784061262315	0.668468013088882	0.72395134371945	0.684958937985901	0.848886549154916	0.853373604298909	0.853736056451887	0.869327155700438	FALSE
ABT1	1.16263633339988	1.34274744368804	0.240970247186257	0.380687116041317	0.299412249802451	0.433853933531554	0.617189630339048	0.620328305136601	0.631193298576186	0.694711776817927	FALSE
ABTB1	0.898621855813168	0.898621380328196	0.597951065668106	0.50803133288399	0.597966187002468	0.508433726082518	0.794367385238181	0.756741743134631	0.797323605515274	0.763757261557695	FALSE
ABTB2	0.0596439632082431	0.0613044574912384	0.555849434756475	0.0108652670375234	0.549998823867631	0.0122648173330863	0.774025988799983	0.218079975173407	0.775072582305536	0.250877659329554	FALSE
ACAA1	1.61711211960347	1.62166694321286	0.37223245474143	0.354270531822746	0.372885281022497	0.358523483042097	0.658858835344775	0.593112073464748	0.666796250163048	0.61030857213531	FALSE
ACAA2	1.43764288089874	1.43764377575743	0.0179554884340689	0.581338920495984	0.0179564732856131	0.609924239746163	0.145313139838785	0.81728261570031	0.151220379503268	0.82608255991726	FALSE
ACACA	0.740657247094785	0.823799920116306	0.498281354873015	0.226217151649758	0.498063716925355	0.250339639273707	0.740005997609452	0.527074128095724	0.744602540098121	0.555228448784674	FALSE
ACACB	0.10598619543871	0.105986213405574	0.0795333675008272	0.749281054987768	0.07953504396688	0.750826794175442	0.350937498669354	0.890299186567351	0.359669268383849	0.89507375459591	FALSE
ACAD10	0.227611564025278	0.228506723866296	0.718962470650268	0.886811178136506	0.719489244829099	0.887802736736695	0.848572430606417	0.945236467009961	0.851260334127594	0.948633008151135	FALSE
ACAD11	0.664014912449947	0.664021716085278	0.97644636343162	0.136038535160418	0.976560921567672	0.136042320004295	0.99847287287244	0.452601539152901	0.998568377363177	0.47569234822878	FALSE
ACAD8	0.484972326554315	0.525977254917161	0.385011008425568	0.278165710919358	0.403732641172691	0.306849329988471	0.667776875508548	0.54782952485526	0.687376747873867	0.574739841235912	FALSE
ACAD9	1.2990426245859	1.2990494560353	0.150870419048214	0.495487820561604	0.1508731741858	0.474521840927035	0.490930152523253	0.744527466744233	0.49928182976119	0.73780025495784	FALSE
ACADL	0.0117596483518794	0.0117596631642385	0.36384456679192	0.287488392889523	0.363856235308868	0.287508287860274	0.653801826747284	0.552262673214601	0.660309745573164	0.566543656374387	FALSE
ACADM	0.803901798799724	0.803902464920068	0.439297490078893	0.0906566931572289	0.439305923577123	0.0906574302845906	0.702580880467048	0.403210108452011	0.708852906550236	0.429066308999995	FALSE
ACADS	0.31120474261556	0.374735179839127	0.317260314116278	0.217753874300902	0.316743063679419	0.259930498752409	0.624968319802428	0.521299211750111	0.631193298576186	0.555228448784674	FALSE
ACADSB	0.117474978279898	0.117474923634668	1.09942299018617e-05	0.288275221380131	1.09955724928446e-05	0.288307571592135	0.000753950458269979	0.552340452543126	0.000802939484835843	0.566865355797218	TRUE
ACADVL	1.13713471604465	1.40648573115288	0.205688245706248	0.113347334570267	0.205258863317532	0.152726999746875	0.573632130491513	0.430517538245318	0.580532630852088	0.489199480178387	FALSE
ACAN	0.0268032305866629	0.0285432459681157	0.900315897896385	0.0991730595006723	0.900297687508939	0.109465658135226	0.95319703851705	0.414030591429539	0.954263812639516	0.449707347663921	FALSE
ACAP1	0.40569025453349	0.414492024614619	0.0864305633069398	0.795529293511479	0.0913716130778758	0.797303453299996	0.368086849624857	0.904219141052063	0.387971231080419	0.909576362932909	FALSE
ACAP2	0.644943566976486	0.644944086507968	0.0122164928233649	0.986305095977566	0.0122169854282164	0.985901395373198	0.114026709253443	0.991448617972093	0.11869534374087	0.991695089812654	FALSE
ACAP3	0.532838431297938	0.532827688081402	0.170930621367498	0.314129133849318	0.171137066009517	0.314196331765658	0.523972264059699	0.562655177930481	0.533012357964909	0.574739841235912	FALSE
ACAT1	0.95985354542059	1.27621150729413	0.231066068242901	0.21378964985688	0.280282161739457	0.291468583800185	0.605989086941662	0.519099863636446	0.631193298576186	0.568144135165208	FALSE
ACAT2	0.814321818925353	0.995791880003672	0.250552931674905	0.0180638932101569	0.24993394570622	0.0307823951457074	0.624968319802428	0.263412524815486	0.631193298576186	0.354694942653585	FALSE
ACBD3	0.517555778908761	0.51755566632371	0.0466667607285671	0.0462467042278633	0.0466683053185871	0.0462478657985108	0.26008908896807	0.364992432187149	0.267698407666619	0.397876693455946	FALSE
ACBD4	0.144224402017294	0.148329848791875	0.0279518722943846	0.234846840124613	0.0278021936550161	0.241125681194409	0.190829055395869	0.532771180606427	0.196909430715725	0.554973244935741	FALSE
ACBD5	0.505197007747422	0.505200568214172	0.641365638606197	0.141624978655275	0.641386709204132	0.141631349737943	0.804359036705387	0.457365886647482	0.808002239174023	0.480191989657536	FALSE
ACBD6	1.52382235944892	1.52382344180239	0.554275014859829	0.768268487920996	0.554282783908961	0.797265091718965	0.773952112376226	0.896225687295526	0.777820846364277	0.909576362932909	FALSE
ACBD7	0.0882226639987309	0.0994454804734764	1.71584811798908e-05	0.0363086321899381	2.59136219578071e-05	0.0460204186970057	0.00104290930311643	0.338500868991684	0.00151903522029929	0.396913419324954	TRUE
ACCS	0.149606767945572	0.149606748809486	0.321811589915571	0.0500545768728767	0.321817795973788	0.0500548069201955	0.624968319802428	0.375749026785765	0.631193298576186	0.406153883443523	FALSE
ACCSL	0.0486325294991923	0.0517422462297136	0.294542043472799	0.177137847337587	0.294362630195218	0.179882212630697	0.624968319802428	0.489946458632263	0.631193298576186	0.511007299048194	FALSE
ACD	0.912877217112697	0.930448832926481	0.559956632187083	0.0101570936180152	0.568515701107413	0.0107305311573688	0.777118252725876	0.212694718774217	0.785123627179257	0.237532060180021	FALSE
ACE	0.428497900228814	0.428498590419399	0.0317499823242577	0.00943463747122431	0.0317504648181486	0.0094348468397738	0.206498636046681	0.204522293145203	0.212774572814902	0.224297758870889	FALSE
ACE2	0.0250885866316801	0.0250885987126366	0.23166843019914	0.617823895301272	0.231670966627472	0.630139155500039	0.606763520489782	0.829668993902052	0.615882411565351	0.838827918385007	FALSE
ACER1	0.00233897207760486	0.00233897333007659	0.454419462964134	0.0994268996868484	0.454480728282702	0.0994201333833853	0.712703608361004	0.41437613994669	0.718279632319154	0.439691517472288	FALSE
ACER2	0.0611375223093034	0.0624302435413111	0.237192666679158	0.0958536397059246	0.236982052945389	0.100749814495376	0.613285243518938	0.411246134980542	0.621610067845443	0.441501440464346	FALSE
ACER3	0.222733430579056	0.222733389408243	0.0454656978589793	0.503477603696033	0.0454649897931378	0.511217765826396	0.256063193311588	0.751947983294731	0.26378391178699	0.763757261557695	FALSE
ACHE	0.00492352926356646	0.005842813550857	0.647928521188317	0.649331989482015	0.674816642896546	0.722485254162023	0.807589341683865	0.841598452081245	0.826568123307633	0.884408913388606	FALSE
ACIN1	0.460336245237902	0.460335703419865	0.451133918928582	0.0335989263753617	0.451133331811586	0.0335988239538916	0.711050820644528	0.333898109023334	0.716651412731335	0.364657139707736	FALSE
ACLY	1.17094532013537	1.2659439724793	0.00540394763169971	0.527081913433583	0.00708536941195353	0.578994583650176	0.0676948849694655	0.773751863956811	0.0832044807563984	0.804003120900726	FALSE
ACMSD	0.0210981377770997	0.0210981416005557	0.640529245662704	0.174821788805141	0.640529413954713	0.174821850726482	0.803798459835731	0.487735173796545	0.807492772859713	0.505651162360239	FALSE
ACN9	0.113066001641198	0.113065925352435	0.148111861355387	0.0250108653272627	0.148129977069195	0.0250105559310259	0.48647365018715	0.301619109049699	0.494675977738802	0.329489609583178	FALSE
ACO1	1.04543148629846	1.04543167906219	0.2201570313733	0.0714772681166226	0.220158924473366	0.0714792920820692	0.593280214774479	0.398598235272033	0.601445396837607	0.429066308999995	FALSE
ACO2	1.26388224126175	1.28719067982881	0.0187372512968383	0.227949440067397	0.0198279955307826	0.234067884005886	0.148923561941736	0.528003506090356	0.16094074065881	0.549704644204893	FALSE
ACOT1	0.316191997850345	0.316191991497635	0.656929565205251	0.0398611712274843	0.656929561505507	0.0398611693504722	0.812654080546459	0.345238594254614	0.816098525110133	0.379910069218596	FALSE
ACOT11	0.494497262172859	0.494496545429473	0.51851452718957	0.0993383681972305	0.518490068207474	0.099341057120152	0.752093879991054	0.414340220267822	0.755798712315514	0.439691517472288	FALSE
ACOT12	0.014098692794209	0.0140987047485359	0.845951984284589	0.174775006322665	0.84595197207138	0.174779140817043	0.921347800953958	0.487735173796545	0.92309046535159	0.505651162360239	FALSE
ACOT13	0.471799456984568	0.561328547514967	0.944447563669745	0.659089152587661	0.949036398615975	0.741577318639713	0.97946779469138	0.847071283912816	0.982797676046048	0.892194574314851	FALSE
ACOT2	0.546537544030684	0.54653635206094	0.0845402627411695	0.354404770710256	0.0845635754388182	0.354481855377553	0.364021626405728	0.593197565056453	0.372397991842794	0.605741855894747	FALSE
ACOT4	0.000350638045084672	0.000350644797628347	0.623258968727195	0.629433554112682	0.623221161835154	0.52859027523935	0.794367385238181	0.829668993902052	0.797323605515274	0.763757261557695	FALSE
ACOT6	0.0807228688167233	0.0807228777408584	0.648321983921116	0.795658872789741	0.648322683910502	0.805282483961843	0.807676766961857	0.904219141052063	0.811769203239062	0.912489675741418	FALSE
ACOT7	1.01239626058765	1.22669958747837	0.000285980568055899	0.603185938247019	0.00101171373560111	0.664681684765446	0.00863024010454727	0.829668993902052	0.0223161103988879	0.86008644253048	TRUE
ACOT8	0.534216065264444	0.534215917701504	0.26807681898104	0.116987341510037	0.268080486342438	0.116989427213087	0.624968319802428	0.43313049990461	0.631193298576186	0.455773085333432	FALSE
ACOT9	1.52726208106035	1.56162866328676	0.740985671857103	0.138938336024136	0.741022600128104	0.143236337560057	0.86153400329844	0.455513535104127	0.863238795574746	0.480910154353632	FALSE
ACOX1	0.493859815699462	0.493859933624953	0.195379944073281	0.981310282880982	0.195381364026333	0.982200141921993	0.559318876557656	0.989184028905538	0.567426627557592	0.99040036880612	FALSE
